observation_date,FPCPITOTLZGSWE
1998-01-01,-0.2671326683550060
1999-01-01,0.4621757563391730
2000-01-01,0.8991437340416329
2001-01-01,2.4059583414543799
2002-01-01,2.1584821358926400
2003-01-01,1.9256553489239101
2004-01-01,0.3736598287218130
2005-01-01,0.4531708525761820
2006-01-01,1.3602146862768001
2007-01-01,2.2121688343673500
2008-01-01,3.4370491060287400
2009-01-01,-0.4944605443779910
2010-01-01,1.1579880271562799
